,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
789,1,1,0,2,8,호주, ,1,12,3, , ,2,1,17, , ,혼자,1,개별여행,2,5,5,4,5,5,4,3,5,4,3,3,3,4,5,3, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,24, , ,1,3,18,온천/스파,1,1, , ,10, , ,98.475,0.0,98.475
794,560,1,1,1,6,호주, ,1,8,3,2,6,6,5, , , ,혼자,1,개별여행,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,9,1,17,18,1,고궁/역사유적지방문,4,4,6, ,4, , ,143.334,0.0,143.334
809,455,1,1,3,3,호주,6,1,3,2,3,7,5,5, , , ,혼자,1,개별여행,5,4,5,5,3,4,3,4,3,4,3,5,4,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,4,2,22,20,17,전통문화체험,2,9, , ,18,20, ,240.442414,0.0,240.442414
856,93,2,1,2,8,호주, ,2,4,2,3,7,1,2,14,9,2,혼자,1,에어텔여행,4,5,5,5,5,4,3,4,2,2,5,5,5,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,2,17,22,6,1,18,자연경관감상,1,3,5,10,2,5,10,2434.24,2129.96,304.28
857,711,2,0,2,2,호주, ,10,4,3,5,2,1,6, , , ,혼자,1,개별여행,5,4,4,4,4,4,4,4,4,2,3,4,4,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,19,5,1,2,16,식도락,1,1,3,7,3,4,9,2282.1,1597.47,684.63
860,427,2,5,1,10,호주, ,2,5,2, , ,6,5, , , ,혼자,1,개별여행,14,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1, , , , , , , ,14, , , , , , , , , , ,1, , , , ,6, , , , ,8,1,17,7,19,21,공연/민속행사/축제참가관람,4,3,4,5,1,5,10,976.82,0.0,976.82
864,438,1,0,2,8,호주,1,1,6,1,3,2,3,1,2,1,4,가족/친지,4,단체여행,6,5,3,4,4,5,5,5,5,2,4,4,5,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,14,50,5,1,7,9,전통문화체험,1,3,4,7,4,5,8,960.57,591.12,369.45
872,650,1,1,2,8,호주,9,1,7,3,4,2,6,1,4,2,7,가족/친지,5,개별여행,12,4,3,3,4,4,5,4,4,4,3,4,4,4,4,4,1, ,8,9, , , , , , , , ,2, , , ,16, , ,1, ,3,4, ,6, ,8, , ,5,50,98,1,7,17,쇼핑,4,4,5,7,1,3,4,459.6,0.0,459.6
876,561,1,1,2,12,호주,5,1,8,3, , ,2,1,1,2,4,친구/연인,2,개별여행,8,5,5,5,5,5,5,5,5,4,4,5,4,5,4,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,5,28,8,1,18,17,자연경관감상,7,5,7,9,4,6,14,557.41,278.705,278.705
883,726,2,1,2,8,호주, ,1,11,3,5,2,5,1,9,5,1,혼자,1,개별여행,5,4,4,5,4,5,5,3,4,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,2,14,20,18,1,박물관/전시관방문,2,3,5, ,4,10,12,176.2875603,0.0,176.2875603
892,963,1,4,4,2,호주, ,30,1,9, , ,1,6, , , ,혼자,1,개별여행,5,4,5,5,5,5,9,5,4,3,5,5,4,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7, , ,16, , ,업무수행,1,12, , ,21, , ,1000.0,1000.0,0.0
896,522,1,4,2,2,호주, ,6,2,1,3, ,2,6, , , ,혼자,1,개별여행,3,5,5,5,5,5,9,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16, , ,업무수행,1,12, , ,21, , ,263.0998252,263.0998252,0.0
948,662,2,1,2,5,호주,1,1,11,3,2, ,6,1,2,3,7,가족/친지,2,개별여행,7,5,5,5,5,5,5,5,5,3,3,5,4,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,14,103,5,18,1,17,쇼핑,2,2,5,7,3,4,5,1267.365,384.05,883.315
982,90,1,2,2,2,호주, ,1,6,2,1, ,1,6, , , ,직장동료,2,개별여행,3,4,3,4,5,4,4,3,3,4,3,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16, , ,업무수행,1,12, , ,21, , ,444.48,444.48,0.0
988,895,1,3,3,2,호주, ,2,7,3,7, ,1,6, , , ,직장동료,2,개별여행,3,3,3,4,2,3,4,4,4,4,4,4,3,3,5,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,20,1,15,16, ,미팅/회의/학술대회/박람회참가,1,9, , ,4,5, ,306.4,0.0,306.4
994,676,1,1,2,5,호주, ,1,8,3,2, ,1,1,3,4,11,친구/연인,2,개별여행,8,5,3,4,4,4,4,5,5,4,4,4,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,10,2,20,17,9,고궁/역사유적지방문,1,3, , ,4,8, ,1258.154,477.78,780.374
1009,1074,1,4,2,2,호주, ,20,1,9, , ,2,6, , , ,혼자,1,개별여행,2,5,5,5,5,5,4,3,4,4,5,5,5,5,5,5, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,22, , ,17, , ,고궁/역사유적지방문,1,9, , ,18, , ,122.043,0.0,122.043
1020,101,2,1,3,3,호주,4,1,3,3,2,5,3,1,4,5,7,가족/친지,3,개별여행,7,3,5,4,5,3,4,4,4,3,4,5,5,4,3,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,5,9,1,7,13,쇼핑,2,3,4,7,4,10,19,1102.0,760.0,342.0
1021,262,1,2,2,6,호주, ,1,3,3, , ,2,6, , , ,직장동료,3,개별여행,21,5,4,5,4,4,9,4,4,3,5,5,5,5,5,5,1, ,8, , , , , , , ,3, , , , , , , , ,1, ,3, , ,6, , , , ,1, , ,10,17, ,스포츠활동,1,12, , ,21, , ,2172.568955,1975.062687,197.5062687
1022,264,1,2,3,5,호주, ,1,3,3, , ,3,1,3,2,6,가족/친지,2,개별여행,12,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,128,126,127,4,17,11,고궁/역사유적지방문,1,3,7, ,4,10, ,3420.0,1900.0,1520.0
1024,424,1,3,3,5,호주, ,1,3,3,4, ,1,6, , , ,혼자,1,개별여행,3,4,5,4,5,5,9,4,4,5,4,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1, , ,15,17,18,고궁/역사유적지방문,1,12, , ,21, , ,291.84,228.0,63.84
1028,90,1,5,2,5,호주, ,21,4,9, , ,5,6, , , ,혼자,1,개별여행,4,4,4,4,4,4,4,3,3,2,3,3,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2, , ,16,15,1,미팅/회의/학술대회/박람회참가,1,9, , ,17, , ,1512.0081,703.2596083,808.7485495
1045,287,1,4,3,5,호주, ,1,6,2,3, ,3,6, , , ,혼자,1,개별여행,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,128, , ,16, , ,업무수행,1,12, , ,21, , ,591.12,591.12,0.0
1051,341,2,3,2,2,호주, ,1,7,1, , ,5,3,17,2,4,혼자,1,에어텔여행,8,3,3,4,3,4,3,3,3,2,3,3,3,3,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,38,4,5,23,1,2,기타,1,1,5,10,1,3,5,2221.4,1532.0,689.4
1072,997,1,2,3,3,호주, ,1,1,2, , ,2,6, , , ,직장동료,2,개별여행,5,4,4,5,5,5,9,5,4,4,4,5,4,4,4,4, , ,8, , , , , , , , , , , , , , , , , , ,3, , , , , , , ,29, , ,16, , ,업무수행,1,12, , ,21, , ,365.5059821,324.8942063,40.61177579
1077,1357,2,1,2,8,호주,3,1,1,9, , ,12,1,2,4,6,친구/연인,3,개별여행,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,1,7,1,11,7,쇼핑,1,3,5,7,4,5, ,1076.85,358.95,717.9
1096,1876,1,1,2,8,호주,1,1,4,3, , ,3,1,1,2,4,친구/연인,2,개별여행,7,4,5,5,5,4,4,4,5,4,3,4,3,4,4,4,1,4, , , , , , , ,15, , ,2, , , , , , ,1,2, , , ,6, , , , ,3,10,80,2,17,1,식도락,1,1,9, ,5,7,18,1186.692,532.49,654.202
1097,79,2,5,2,10,호주, ,1,5,3,2,1,2,1,3,4,12,가족/친지,2,개별여행,8,3,4,1,4,3,3,3,3,3,3,3,4,2,1,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,1,5,22,17,20,전통문화체험,1,4,5,7,4,14, ,1202.24,601.12,601.12
1101,647,2,0,2,8,호주, ,1,5,3,2,5,2,1,13,4,2,혼자,1,개별여행,3,5,5,5,5,5,5,5,4,3,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,10,7,19,18,1,공연/민속행사/축제참가관람,1,6,7,9,4,5,13,811.512,360.672,450.84
1117,412,2,1,2,5,호주, ,1,9,3,2,4,2,5, , , ,친구/연인,2,개별여행,9,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,4,19,20,11,7,레포츠활동,1,5,7, ,4,6, ,1714.625,877.25,837.375
1118,514,1,2,3,1,호주, ,1,9,3,6, ,10,1,3,5,1,친구/연인,2,개별여행,15,5,4,4,4,4,4,4,3,2,5,4,3,4,3,4,1, , , , , , , , , , , ,2, , , ,16, , ,1, , , , ,6, ,8, , ,20,124,97,17,18,1,고궁/역사유적지방문,1,4,5,9,15,18, ,2033.625,1834.25,199.375
1122,529,2,1,2,5,호주, ,10,10,9, , ,3,5, , , ,혼자,1,개별여행,11,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,1, , , , ,10,11, , , , , , , , , ,16, , ,1, , , ,5, , ,8, , ,9,10,130,15,1,18,휴양/휴식,1,1,2,3,4,5,6,3494.855,2688.35,806.505
1125,826,1,1,2,5,호주, ,1,10,3,2, ,6,1,4,3,1,친구/연인,2,개별여행,8,5,4,4,5,5,4,5,5,5,5,5,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,2,3,17,18,1,자연경관감상,1,4,7,8,18, , ,668.247,591.437,76.81
1131,377,2,1,2,12,호주, ,1,11,1,3,7,7,1,16,4, ,가족/친지,2,개별여행,6,4,5,4,4,4,5,4,4,4,4,4,4,4,3,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,6,1,2,17,쇼핑,1,4,5,7,3,4,10,1152.15,0.0,1152.15
1134,778,2,4,2,3,호주, ,1,11,3,2,4,10,1,9,2,16,가족/친지,2,개별여행,6,3,4,4,3,3,4,4,3,3,4,3,3,3,3,3,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,5,99, ,1,7,9,식도락,1,1,3,7,4,5, ,903.2856,768.1,135.1856
1135,821,2,1,3,1,호주, ,1,11,3,5, ,6,1,13,3,4,친구/연인,2,개별여행,8,4,5,5,5,5,5,5,2,2,5,5,3,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,5,1,7,17,18,식도락,2,3,7,11,3,4,5,1075.34,0.0,1075.34
1136,876,2,1,2,5,호주, ,1,11,2,3,7,8,1,7,3,9,친구/연인,3,개별여행,8,4,5,4,5,5,5,5,4,2,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2,1,5,17,1,22,고궁/역사유적지방문,2,4,5,7,4,5,15,1152.15,384.05,768.1
1141,759,2,0,3,8,호주, ,1,12,3,2,1,10,4,2,4,1,친구/연인,3,개별여행,11,5,5,5,5,4,5,4,4,3,4,5,4,4,2,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,5,4,13,1,7,17,쇼핑,1,3,5,7,4,5,6,1363.5,909.0,454.5
1156,1132,1,4,1,1,호주, ,2,1,7,3, ,5,1,9, , ,혼자,1,개별여행,2,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,1, ,17,1, ,고궁/역사유적지방문,1,10, , ,10, , ,235.0,150.0,85.0
1166,1397,1,3,2,7,호주, ,1,1,3,2,7,3,1,7,4,5,혼자,1,개별여행,2,5,2,5,5,5,5,5,4,4,4,5,3,5,5,5, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,99, ,4,2,3,식도락,1,1,3,9,4,11,14,260.0,170.0,90.0
1167,138,1,5,3,2,호주, ,20,2,9, , ,2,6, , , ,혼자,1,개별여행,3,5,5,5,5,5,9,4,4,4,3,5,5,5,5,5, , ,8, , , , , , , , , , , , , , , , , , ,3, , , , , , , ,36, , ,16,2, ,업무수행,1,12, , ,21, , ,583.91187,0.0,583.91187
1196,76,1,3,3,1,호주, ,1,5,2,3, ,6,1,3,2,7,혼자,1,개별여행,8,4,5,5,5,2,4,3,5,2,4,4,4,4,1,3,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,30,8,6,17,18,21,고궁/역사유적지방문,1,3,4,5,4,5,12,1127.1,375.7,751.4
1205,482,1,3,2,2,호주, ,1,5,2,3, ,2,6, , , ,혼자,1,개별여행,3,4,5,4,4,5,5,4,3,3,5,5,3,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,16,4, ,16,17, ,고궁/역사유적지방문,1,3, , ,17,18, ,826.54,826.54,0.0
1215,440,2,1,4,12,호주, ,2,6,2, , ,12,6, , , ,혼자,1,개별여행,122,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,10,2,20,16,18,19,자연경관감상,1,3,5,7,3,5,10,1477.8,369.45,1108.35
1221,689,1,1,2,2,호주, ,1,6,3,5, ,1,1,4,6,10,친구/연인,3,개별여행,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,20, ,1,7,2,유흥.오락,1,9, , ,4, , ,258.615,258.615,0.0
1233,176,1,4,3,2,호주, ,3,8,2, , ,2,6, , , ,혼자,1,개별여행,3,4,2,5,4,4,3,4,4,3,5,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,11, , ,16, , ,업무수행,1,1, , ,11,12, ,875.93,875.93,0.0
1264,697,1,0,2,8,호주, ,1,11,3,2,5,5,1,3,7,4,가족/친지,2,개별여행,5,4,4,5,5,4,3,5,4,5,4,5,4,5,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,1,8,2,22,17,1,전통문화체험,1,5,9,10,4,10,11,760.419,15.362,745.057
1291,1080,1,3,3,2,호주,1,1,1,3, , ,3,1,1,3,8,혼자,1,개별여행,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2,4,9,18,17,1,박물관/전시관방문,1,11, , ,1,18, ,615.0,0.0,615.0
1296,1273,2,2, ,2,호주, ,1,1,3,2,8,6,1,3,1,12,가족/친지,2,개별여행,80,5,5,5,5,5,9,5,5,5,5,5,5,5,5,5,1, ,8,9, , , , , , , , , , ,12, , , , ,1, ,3,4, , ,7, , , ,108,1,29,18,7,20,고궁/역사유적지방문,2,12, , ,21, , ,3573.83627,0.0,3573.83627
1300,1355,2,0,3,4,호주, ,1,1,3,5,4,1,1,2,10,4,친구/연인,4,개별여행,6,5,5,5,5,3,5,5,5,3,4,5,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,6,7,20,22,1,18,전통문화체험,2,11,7, ,3,4,6,714.3105,71.79,642.5205
1317,404,1,1,2,7,호주, ,1,2,1, , ,12,5, , , ,가족/친지,2,개별여행,17,5,5,5,4,5,4,4,5,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2,1,4,1,22,7,쇼핑,2,3,4,10,6,7,16,1141.461,684.8766,456.5844
1318,407,2,1, ,12,호주,1,1,2,3, , ,5,1,4, , ,친구/연인,2,개별여행,14,4,5,5,4,5,4,5,4,4,4,4,3,4,3,4,1, , ,9, , , , , , , , ,2, , , , , , ,1, , ,4, ,6, , , , ,14,96,49,17,18,7,스포츠활동,1,4,5,10,10,11, ,1579.38,789.69,789.69
1319,408,2,1,2,3,호주, ,1,2,2,3, ,3,4,2,6,13,친구/연인,2,개별여행,4,5,5,5,5,5,5,4,4,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,14,8,1,9,17,쇼핑,2,4,5,11,5,4,11,1647.5805,0.0,1647.5805
1326,523,1,0,2,8,호주, ,1,2,3,2,5,8,1,3,2,4,친구/연인,2,개별여행,9,4,4,5,4,3,3,5,5,4,5,5,5,4,4,3,1, ,8, , , , , , , ,3, ,2, , , , , , ,1, ,3, , ,6, , , , ,1,13,11,1,17,20,쇼핑,2,3,7,10,4,10,11,574.32,215.37,358.95
1327,524,2,2,2,2,호주, ,2,2,1, , ,9,1,1,5,7,친구/연인,2,개별여행,2,5,1,4,5,5,5,4,4,4,4,4,3,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,49, , ,1,10,17,식도락,1,7,10, ,5,10,15,254.8545,254.8545,0.0
1332,723,2,1,3,5,호주,4,1,2,8, , ,6,1,2,4,7,친구/연인,7,개별여행,15,4,4,5,5,5,5,5,4,3,5,4,4,4,2,4,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,125,14,129,1,18,9,자연경관감상,1,7,9,11,4, , ,1220.43,717.9,502.53
1348,261,1,1,2,5,호주, ,2,3,2,3, ,6,1,6,4,9,친구/연인,2,개별여행,6,5,5,5,5,5,3,3,4,5,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,9,6,7,1,11,유흥.오락,1,4,5,7,4,7,16,972.8,0.0,972.8
1349,265,2,2,2,5,호주, ,1,3,3,2, ,3,1,3,4,11,가족/친지,2,개별여행,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,3,5,17,20,1,고궁/역사유적지방문,1,1,5,7,4,5,6,1631.573524,772.8506166,858.7229073
1362,723,2,5,2,10,호주,1,1,3,3, , ,1,1,7, , ,혼자,1,개별여행,6,4,5,4,4,4,4,4,3,4,4,4,4,4,3,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,6,5,8,21,1, ,시티투어버스이용,1,9, , ,4,6, ,646.0,380.0,266.0
1378,378,1,2,2,2,호주, ,1,4,5,2,3,10,1,4,2,7,가족/친지,2,개별여행,5,4,5,5,5,5,5,3,3,3,4,4,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,6,14,1,2,17,식도락,1,2,3,4,3,4,8,1141.05,380.35,760.7
1381,486,1,3,2,2,호주, ,10,4,3,2, ,1,6, , , ,혼자,1,개별여행,4,5,4,5,5,5,4,5,5,3,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7,9,8,1,11,16,레포츠활동,1,3, , ,5,6,15,2738.52,2738.52,0.0
1390,836,1,4,2,4,호주, ,1,4,2, , ,2,6, , , ,혼자,1,개별여행,2,4,3,5,4,4,9,3,3,4,3,5,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10, , ,16,13, ,업무수행,1,12, , ,21, , ,571.3985,263.7223531,307.6760786
1391,838,1,3,4,4,호주, ,1,4,3,4,7,8,1,3,1,16,혼자,1,개별여행,5,5,5,5,4,5,4,5,3,3,4,5,4,5,4,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,17,1,18,17,20,18,고궁/역사유적지방문,1,9, , ,11, , ,464.027,197.782,266.245
1392,840,2,2,2,2,호주, ,1,4,3,5,2,3,1,4,16,8,친구/연인,2,개별여행,12,2,5,3,3,4,4,4,1,1,3,3,5,2,3,2,1, , , , , ,11, , , , , , , , , , , , ,1, , , ,5, , , , , ,63,5,6,1,18,19,공연/민속행사/축제참가관람,2,4,7,10,4,10,14,2510.31,1445.33,1064.98
1407,185,2,2,2,2,호주, ,1,5,3,2, ,2,6, , , ,혼자,1,개별여행,2,4,3,3,3,4,5,4,4,5,4,5,3,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,3,16,17,15,18,자연경관감상,1,1,5,8,5, , ,450.84,450.84,0.0
1419,655,2,4,3,4,호주, ,1,5,5, , ,6,1,13,3, ,가족/친지,2,에어텔여행,4,4,5,5,4,3,4,5,5,4,3,4,3,3,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,5,2,17,19,21,공연/민속행사/축제참가관람,1,4, , ,5,6, ,3757.0,3757.0,0.0
1449,507,2,5,2,9,호주, ,1,6,3,1, ,12,6, , , ,직장동료,46,개별여행,11,4,5,5,5,4,4,4,4,4,4,4,3,4,3,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,136,127,128,12,1,18,직업적스포츠홀동,1,3,9, ,4,10,15,1847.25,1477.8,369.45
1450,508,1,1,1,3,호주, ,2,6,2,4,1,6,6, , , ,직장동료,47,개별여행,11,5,3,3,5,5,5,4,3,4,4,4,3,5,4,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,132,128,127,12,14,1,직업적스포츠홀동,1,3,9,10,4,10,12,1123.128,738.9,384.228
1451,601,1,0,1,8,호주, ,1,6,2, , ,6,7, , , ,친구/연인,21,개별여행,6,4,4,4,4,4,4,5,4,3,3,4,3,4,3,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,129, , ,11,1,7,레포츠활동,1,1,9, ,4,16, ,1256.13,886.68,369.45
1452,625,1,1,3,8,호주, ,1,6,2,3, ,6,6, , , ,친구/연인,25,개별여행,10,4,4,4,5,4,4,4,3,4,4,4,4,4,3,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,136, , ,12,17,1,고궁/역사유적지방문,1,1,3,9,3,4,11,2696.985,886.68,1810.305
1456,749,2,1,2,4,호주, ,1,6,2,3,4,2,1,3,1,4,친구/연인,2,개별여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,13,17,18,1,고궁/역사유적지방문,2,7,9,10,5, , ,280.325,0.0,280.325
